"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210418","분당선","매교","1354","1415","20210421"
"20210418","3호선","매봉","3780","3918","20210421"
"20210418","분당선","매탄권선","2139","2156","20210421"
"20210418","7호선","먹골","5072","4970","20210421"
"20210418","7호선","면목","7565","7552","20210421"
"20210418","4호선","명동","9327","9653","20210421"
"20210418","5호선","명일","4364","4409","20210421"
"20210418","경부선","명학","3256","3201","20210421"
"20210418","분당선","모란","10465","10492","20210421"
"20210418","8호선","모란","2382","2047","20210421"
"20210418","5호선","목동","7024","7288","20210421"
"20210418","8호선","몽촌토성(평화의문)","3148","3120","20210421"
"20210418","3호선","무악재","1807","1971","20210421"
"20210418","2호선","문래","7077","7435","20210421"
"20210418","경의선","문산","3217","3297","20210421"
"20210418","8호선","문정","5146","5518","20210421"
"20210418","분당선","미금","6159","6798","20210421"
"20210418","5호선","미사","7764","7742","20210421"
"20210418","4호선","미아(서울사이버대학)","7617","7198","20210421"
"20210418","4호선","미아사거리","15012","14584","20210421"
"20210418","안산선","반월","2387","2353","20210421"
"20210418","7호선","반포","2672","2659","20210421"
"20210418","5호선","발산","7822","8272","20210421"
"20210418","2호선","방배","6128","6525","20210421"
"20210418","5호선","방이","3575","3525","20210421"
"20210418","경원선","방학","5683","5464","20210421"
"20210418","5호선","방화","3304","3283","20210421"
"20210418","장항선","배방","650","812","20210421"
"20210418","경의선","백마","2973","2996","20210421"
"20210418","일산선","백석","5079","5026","20210421"
"20210418","경춘선","백양리","202","207","20210421"
"20210418","경인선","백운","3711","3721","20210421"
"20210418","6호선","버티고개","1057","1233","20210421"
"20210418","과천선","범계","12665","12229","20210421"
"20210418","경춘선","별내","1667","1537","20210421"
"20210418","경부선","병점","8083","8917","20210421"
"20210418","7호선","보라매","4600","4848","20210421"
"20210418","우이신설선","보문","907","910","20210421"
"20210418","6호선","보문","3590","3494","20210421"
"20210418","경원선","보산","1326","1592","20210421"
"20210418","분당선","보정","949","912","20210421"
"20210418","8호선","복정","4655","4464","20210421"
"20210418","분당선","복정","1","0","20210421"
"20210418","장항선","봉명","434","487","20210421"
"20210418","9호선2~3단계","봉은사","6325","6265","20210421"
"20210418","2호선","봉천","11491","11196","20210421"
"20210418","6호선","봉화산(서울의료원)","3665","3611","20210421"
"20210418","경인선","부개","4370","4142","20210421"
"20210418","경강선","부발","1086","1736","20210421"
"20210418","경인선","부천","20928","20307","20210421"
"20210418","7호선","부천시청","6055","6097","20210421"
"20210418","7호선","부천종합운동장","2304","2140","20210421"
"20210418","경인선","부평","20863","21158","20210421"
"20210418","7호선","부평구청","4658","4016","20210421"
"20210418","우이신설선","북한산보국문","3399","3195","20210421"
"20210418","우이신설선","북한산우이","3351","3494","20210421"
"20210418","3호선","불광","9325","11114","20210421"
"20210418","6호선","불광","2869","2544","20210421"
"20210418","7호선","사가정","8824","8522","20210421"
"20210418","2호선","사당","18773","20976","20210421"
"20210418","4호선","사당","12980","12237","20210421"
"20210418","경춘선","사릉","1680","1699","20210421"
"20210418","수인선","사리","2166","1900","20210421"
"20210418","9호선","사평","1149","1232","20210421"
"20210418","안산선","산본","8110","8556","20210421"
"20210418","8호선","산성","3678","3708","20210421"
"20210418","6호선","삼각지","3029","2179","20210421"
"20210418","4호선","삼각지","1908","2404","20210421"
"20210418","경강선","삼동","883","915","20210421"
"20210418","7호선","삼산체육관","2242","2190","20210421"
"20210418","2호선","삼성(무역센터)","16773","16345","20210421"
"20210418","9호선2~3단계","삼성중앙","1731","1797","20210421"
"20210418","일산선","삼송","9351","9018","20210421"
"20210418","우이신설선","삼양","1180","1203","20210421"
"20210418","우이신설선","삼양사거리","1420","1407","20210421"
"20210418","9호선2~3단계","삼전","3229","3153","20210421"
"20210418","분당선","상갈","2726","2712","20210421"
"20210418","4호선","상계","9825","9356","20210421"
"20210418","7호선","상도","4751","4838","20210421"
"20210418","7호선","상동","6330","6065","20210421"
"20210418","안산선","상록수","8539","8369","20210421"
"20210418","중앙선","상봉(시외버스터미널)","4060","3836","20210421"
"20210418","7호선","상봉(시외버스터미널)","9026","8660","20210421"
"20210418","6호선","상수","4824","5480","20210421"
"20210418","2호선","상왕십리","6324","6345","20210421"
"20210418","6호선","상월곡(한국과학기술연구원)","2962","2745","20210421"
"20210418","5호선","상일동","6486","6221","20210421"
"20210418","경춘선","상천","764","577","20210421"
"20210418","6호선","새절(신사)","6053","5964","20210421"
"20210418","9호선","샛강","1564","1487","20210421"
"20210418","경의선","서강대","1142","1105","20210421"
"20210418","5호선","서대문","4363","4267","20210421"
"20210418","경부선","서동탄","759","785","20210421"
"20210418","경원선","서빙고","1200","1187","20210421"
"20210418","2호선","서울대입구(관악구청)","25088","25835","20210421"
"20210418","분당선","서울숲","10472","12207","20210421"
"20210418","1호선","서울역","23488","19721","20210421"
"20210418","경부선","서울역","5733","1145","20210421"
"20210418","경의선","서울역","922","875","20210421"
"20210418","4호선","서울역","3638","7409","20210421"
"20210418","공항철도 1호선","서울역","6236","5339","20210421"
"20210418","경부선","서정리","3707","5239","20210421"
"20210418","2호선","서초","9565","9035","20210421"
"20210418","분당선","서현","11516","11460","20210421"
"20210418","6호선","석계","5962","6237","20210421"
"20210418","경원선","석계","4637","5114","20210421"
"20210418","경부선","석수","5150","4930","20210421"
"20210418","8호선","석촌","3751","4562","20210421"
"20210418","9호선2~3단계","석촌","4061","3620","20210421"
"20210418","9호선2~3단계","석촌고분","2730","2710","20210421"
"20210418","분당선","선릉","2640","3920","20210421"
"20210418","2호선","선릉","11856","10425","20210421"
"20210418","과천선","선바위","3476","3237","20210421"
"20210418","9호선","선유도","2782","2752","20210421"
"20210418","분당선","선정릉","2146","2255","20210421"
"20210418","9호선2~3단계","선정릉","2956","3298","20210421"
"20210418","경부선","성균관대","6750","7236","20210421"
"20210418","2호선","성수","12200","12860","20210421"
"20210418","우이신설선","성신여대입구(돈암)","1931","2116","20210421"
"20210418","4호선","성신여대입구(돈암)","10987","10487","20210421"
"20210418","경부선","성환","2178","2469","20210421"
"20210418","경부선","세류","1754","1853","20210421"
"20210418","경부선","세마","1543","1435","20210421"
"20210418","경강선","세종대왕릉","289","258","20210421"
"20210418","수인선","소래포구","5082","4945","20210421"
"20210418","경인선","소사","5411","5086","20210421"
"20210418","경원선","소요산","4886","4124","20210421"
"20210418","우이신설선","솔밭공원","1352","1332","20210421"
"20210418","우이신설선","솔샘","2469","2369","20210421"
"20210418","경인선","송내","12016","11794","20210421"
"20210418","수인선","송도","1478","1405","20210421"
"20210418","5호선","송정","3555","3604","20210421"
"20210418","경부선","송탄","3358","4052","20210421"
"20210418","8호선","송파","3108","3322","20210421"
"20210418","9호선2~3단계","송파나루","2494","2791","20210421"
"20210418","분당선","수내","5283","4983","20210421"
"20210418","7호선","수락산","8341","8355","20210421"
"20210418","안산선","수리산","2427","2913","20210421"
"20210418","경의선","수색","864","916","20210421"
"20210418","분당선","수서","7806","7341","20210421"
"20210418","3호선","수서","9619","9461","20210421"
"20210418","분당선","수원","5511","4250","20210421"
"20210418","경부선","수원","29670","28319","20210421"
"20210418","분당선","수원시청","6442","6362","20210421"
"20210418","4호선","수유(강북구청)","18411","17572","20210421"
"20210418","8호선","수진","2718","2483","20210421"
"20210418","4호선","숙대입구(갈월)","6016","5872","20210421"
"20210418","7호선","숭실대입구(살피재)","5189","5601","20210421"
"20210418","수인선","숭의","1908","1787","20210421"
"20210418","1호선","시청","6575","6472","20210421"
"20210418","2호선","시청","5169","4064","20210421"
"20210418","분당선","신갈","1755","1814","20210421"
"20210418","5호선","신금호","2648","2881","20210421"
"20210418","5호선","신길","1771","1998","20210421"
"20210418","경부선","신길","4496","3965","20210421"
"20210418","안산선","신길온천","1131","1018","20210421"
"20210418","경춘선","신내","855","867","20210421"
"20210418","9호선","신논현","13421","12741","20210421"
"20210418","2호선","신답","711","781","20210421"
"20210418","2호선","신당","7390","8055","20210421"
"20210418","6호선","신당","3155","4000","20210421"
"20210418","2호선","신대방","14669","14665","20210421"
"20210418","7호선","신대방삼거리","7304","7276","20210421"
"20210418","경부선","신도림","2134","2175","20210421"
"20210418","2호선","신도림","26473","26497","20210421"
"20210418","경강선","신둔도예촌","826","776","20210421"
"20210418","2호선","신림","34142","33519","20210421"
"20210418","9호선","신목동","1548","1365","20210421"
"20210418","9호선","신반포","1450","1535","20210421"
"20210418","9호선","신방화","3073","3100","20210421"
"20210418","3호선","신사","12444","12133","20210421"
"20210418","2호선","신설동","2861","2957","20210421"
"20210418","1호선","신설동","6952","6884","20210421"
"20210418","우이신설선","신설동","1161","1144","20210421"
"20210418","4호선","신용산","6484","6227","20210421"
"20210418","중앙선","신원","494","335","20210421"
"20210418","경원선","신이문","4577","4303","20210421"
"20210418","5호선","신정(은행정)","5833","5299","20210421"
"20210418","2호선","신정네거리","4699","4871","20210421"
"20210418","7호선","신중동","6373","6151","20210421"
"20210418","장항선","신창(순천향대)","879","1084","20210421"
"20210418","경의선","신촌","218","214","20210421"
"20210418","2호선","신촌","18239","17605","20210421"
"20210418","수인선","신포","1074","1066","20210421"
"20210418","7호선","신풍","5574","5272","20210421"
